
>v 1.04 Nov 13 2014, <C29FBC2E>
>
>
>
>
>
>t
0,0,0
200,0,0
200,0,0
210,0,0
210,0,0
220,0,0
220,0,0
230,0,0
230,0,0
240,0,0
240,0,0
250,0,0
250,0,0
260,0,0
260,0,0
270,0,0
270,0,0
280,0,0
280,0,0
290,0,0
290,0,0
300,0,0
300,0,0
310,0,0
310,0,0
320,0,0
320,0,0
330,0,0
330,0,0
340,0,0
340,0,0
350,0,0
350,0,0
360,0,0
360,0,0
370,0,0
370,0,0
380,0,0
380,0,0
390,0,0
390,0,0
400,0,0
400,0,0
410,0,0
410,0,0
420,0,0
420,0,0
430,0,0
430,0,0
440,0,0
440,0,0
450,0,0
450,0,0
460,0,0
460,0,0
470,0,0
470,0,0
480,0,0
480,0,0
490,0,0
490,0,0
500,0,0
500,0,0
550,0,0
550,0,0
600,0,0
600,0,0
650,0,0
650,0,0
700,0,0
700,0,0
750,0,0
750,0,0
800,0,0
800,0,0
850,0,0
850,0,0
900,0,0
900,0,0
950,0,0
950,0,0
1000,0,0
1000,0,0
1050,0,0
1050,0,0
1100,0,0
1100,0,0
1150,0,0
1150,0,0
1980,0,0
1980,0,0
2080,0,0
2080,0,0
2090,0,0
2095,0,0
>
>
