
>
>v 1 Jul 11 2014, <C1459854>
>a 51760,15392,51520,15408
>a 51808,15424,51600,15440
>a 51824,15424,51568,15456
>a 51808,15408,51552,15392
>a 51792,15408,51584,15408
>a 51808,15408,51600,15456
>a 51824,15424,51568,15440
>a 51840,15408,51568,15424
>a 51808,15424,51568,15440
>a 51840,15392,51568,15376
>a 51808,15328,51552,15440
>a 51776,15392,51568,15456
>a 51808,15424,51520,15440
>a 51728,15376,51488,15472
>a 51760,15392,51536,15472
>a 51888,15344,51552,15552
>a 51792,15408,51568,15440
>a 51808,15424,51600,15472
>a 51824,15360,51568,15424
>a 51792,15408,51568,15440
>a 51824,15424,51600,15424
>a 51728,15360,51568,15456
>a 51888,15408,51568,15440
>a 51792,15424,51584,15472
>a 51760,15344,51504,15312
>a 51632,15408,51600,15504
>a 51760,15232,51568,15456
>a 51824,15424,51568,15456
>a 51824,15456,51568,15424
>a 51824,15424,51552,15408
>a 51808,15392,51552,15488
>a 51888,15408,51568,15424
>a 51760,15376,51504,15440
>a 51856,15392,51520,15392
>a 51776,15408,51568,15456
>a 51824,15440,51504,15408
>a 51792,15408,51568,15568
>a 51840,15408,51520,15456
>a 51840,15504,51552,15504
>a 51856,15328,51568,15488
>a 51792,15408,51552,15424
>a 51840,15424,51584,15472
>a 51760,15344,51568,15456
>a 51824,15424,51568,15456
>a 51728,15392,51552,15488
>a 51744,15488,51552,15440
>a 51808,15376,51616,15488
>a 51808,15392,51504,15456
>a 51856,15408,51584,15424
>a 51856,15520,51568,15536
>a 51824,15440,51584,15456
>a 51760,15408,51600,15424
>a 51760,15296,51552,15424
>a 51824,15376,51584,15536
>a 51808,15392,51568,15408
>a 51760,15392,51600,15424
>a 51760,15424,51504,15424
>a 51824,15376,51520,15440
>a 51696,15408,51632,15440
>
