
>
>
>
>
>
>v 1 Jul 10 2014, <0E8682B8>
>a 16096,15216,15184,15232
>a 15888,15216,15168,15216
>a 15936,15200,15200,15216
>a 15904,15280,15200,15168
>a 15984,15200,15168,15200
>a 15920,15216,15216,15232
>a 15936,15152,15216,15168
>a 15952,15248,15168,15184
>a 15936,15216,15200,15248
>a 15968,15216,15168,15232
>a 15952,15328,15184,15168
>a 15968,15232,15152,15168
>a 15968,15248,15200,15248
>a 15952,15152,15152,15216
>a 15920,15232,15200,15248
>a 16048,15216,15280,15200
>a 15952,15264,15216,15296
>a 15936,15216,15152,15328
>a 15888,15200,15184,15232
>a 15936,15232,15216,15248
>a 15936,15232,15200,15248
>a 15936,15216,15168,15248
>a 15920,15216,15216,15216
>a 15920,15280,15216,15248
>a 15968,15216,15152,15232
>a 15984,15120,15200,15216
>a 16032,15248,15168,15168
>a 15968,15248,15200,15344
>a 16016,15232,15152,15152
>a 15952,15312,15216,15248
>a 15952,15216,15200,15136
>a 15920,15184,15120,15248
>a 15856,15232,15200,15200
>a 15920,15232,15200,15296
>a 16016,15120,15168,15232
>
