
>
>
>
>
>
>
>v 1 Jul 10 2014, <0E8682B8>
>a 15984,15216,15168,15312
>a 15952,15216,15184,15168
>a 15888,15136,15184,15216
>a 15952,15248,15152,15232
>a 15888,15216,15216,15344
>a 15920,15136,15184,15232
>a 15984,15232,15104,15216
>a 15968,15312,15232,15232
>a 15920,15232,15136,15216
>a 15952,15216,15200,15232
>a 15920,15200,15248,15088
>a 15936,15200,15184,15312
>a 15952,15184,15200,15248
>a 16016,15312,15184,15216
>a 15952,15248,15168,15216
>a 15968,15200,15168,15216
>a 15952,15216,15200,15248
>a 15840,15152,15200,15232
>a 16000,15200,15280,15296
>a 15936,15184,15200,15216
>a 15968,15200,15248,15216
>a 16016,15328,15200,15232
>a 15952,15264,15216,15232
>a 15920,15216,15216,15200
>a 15952,15216,15200,15152
>a 16016,15216,15152,15152
>
