
>
>
>
>
>
>v 1 Jul 10 2014, <0E8682B8>
>a 15824,15232,15088,15168
>a 15920,15152,15168,15216
>a 15920,15216,15280,15248
>a 15952,15248,15168,15216
>a 15952,15232,15120,15232
>a 15888,15216,15264,15232
>a 15904,15312,15184,15248
>a 15968,15200,15200,15200
>a 15936,15312,15184,15248
>a 15968,15280,15264,15296
>a 15968,15232,15168,15216
>a 15936,15184,15184,15200
>a 15936,15232,15280,15168
>a 15984,15152,15184,15184
>a 15856,15264,15184,15248
>a 15952,15216,15184,15200
>a 15920,15216,15248,15232
>a 15920,15216,15280,15216
>a 15920,15232,15216,15312
>a 15920,15248,15088,15184
>a 15968,15280,15216,15200
>a 15920,15312,15232,15248
>a 15968,15232,15184,15216
>a 15936,15184,15184,15232
>a 15952,15248,15200,15120
>a 15904,15216,15152,15216
>
