
>
>
>v 1 Jul 11 2014, <C1459854>
>a 52672,15472,52432,15472
>a 52720,15440,52464,15440
>a 52720,15408,52400,15440
>a 52752,15456,52512,15456
>a 52704,15536,52448,15456
>a 52720,15408,52480,15456
>a 52688,15392,52480,15456
>a 52720,15424,52528,15424
>a 52688,15408,52512,15456
>a 52720,15520,52560,15456
>a 52816,15424,52560,15456
>a 52688,15424,52496,15536
>a 52784,15392,52464,15456
>a 52752,15424,52512,15440
>a 52752,15376,52576,15552
>a 52736,15440,52512,15440
>a 52720,15344,52496,15392
>a 52816,15408,52512,15472
>a 52768,15424,52512,15424
>a 52736,15440,52528,15456
>a 52768,15392,52528,15472
>a 52816,15408,52576,15472
>a 52768,15424,52528,15472
>a 52768,15424,52592,15472
>a 52864,15392,52464,15456
>a 52832,15472,52528,15440
>a 52752,15392,52544,15472
>a 52768,15408,52560,15488
>a 52832,15424,52528,15440
>a 52848,15456,52544,15472
>a 52720,15424,52528,15440
>a 52784,15392,52528,15392
>a 52672,15408,52496,15440
>a 52784,15536,52640,15472
>a 52720,15536,52592,15456
>a 52720,15424,52576,15456
>a 52752,15392,52528,15456
>a 52880,15456,52592,15472
>a 52752,15408,52544,15408
>a 52736,15424,52496,15440
>a 52752,15440,52560,15584
>a 52784,15408,52592,15456
>a 52784,15440,52496,15456
>a 52912,15424,52528,15472
>a 52720,15360,52512,15456
>a 52800,15408,52528,15440
>
