
>
>
>
>
>
>v 1 Jul 10 2014, <0E8682B8>
>a 15952,15200,15216,15232
>a 15952,15296,15168,15200
>a 15952,15216,15216,15248
>a 15968,15248,15216,15232
>a 15936,15296,15264,15216
>a 15904,15312,15152,15248
>a 15840,15232,15168,15232
>a 15936,15216,15216,15248
>a 15968,15328,15184,15248
>a 15936,15312,15216,15216
>a 15920,15200,15184,15248
>a 15968,15248,15216,15248
>a 15920,15216,15184,15248
>a 15936,15232,15152,15312
>a 16112,15216,15280,15264
>a 15920,15216,15184,15216
>a 16048,15312,15200,15280
>a 16048,15312,15072,15152
>a 15952,15200,15184,15152
>a 15904,15216,15200,15232
>a 16144,15264,15184,15216
>a 15952,15248,15200,15184
>a 16048,15312,15152,15232
>a 15952,15024,15184,15088
>a 15920,15216,15136,15168
>a 15920,15200,15168,15216
>a 15936,15200,15216,15328
>
